"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output"
"D-018-2","Minimum Interval Points Planner","Diamond","Greedy","A point hits an interval when it lies between its inclusive endpoints. One point may hit many overlapping intervals.","Print the minimum number of points needed to hit every interval. Print only the required result.","Line 1: N.
Next N lines: inclusive start end.","0 <= N <= 200000
start <= end
coordinates: -10^9 to 10^9","0
","0","0
","0","1
1 2","1","2
1 2
2 3","1","4
1 6
2 8
7 12
10 16","2","2
1 2
3 4","2","3
1 10
2 3
4 5","2","2
1 1
1 1","1","3
0 5
1 4
2 3","1"
"D-018-3","Minimum Interval Points Checkpoint","Diamond","Greedy","A point hits an interval when it lies between its inclusive endpoints. One point may hit many overlapping intervals.","Print the minimum number of points needed to hit every interval. Treat each input as one independent scenario.","Line 1: N.
Next N lines: inclusive start end.","0 <= N <= 200000
start <= end
coordinates: -10^9 to 10^9","0
","0","0
","0","1
1 2","1","2
1 2
2 3","1","4
1 6
2 8
7 12
10 16","2","2
1 2
3 4","2","3
1 10
2 3
4 5","2","2
1 1
1 1","1","3
0 5
1 4
2 3","1"
"D-018-4","Minimum Interval Points Tracker","Diamond","Greedy","A point hits an interval when it lies between its inclusive endpoints. One point may hit many overlapping intervals.","Print the minimum number of points needed to hit every interval. Keep the input and output format exact.","Line 1: N.
Next N lines: inclusive start end.","0 <= N <= 200000
start <= end
coordinates: -10^9 to 10^9","0
","0","0
","0","1
1 2","1","2
1 2
2 3","1","4
1 6
2 8
7 12
10 16","2","2
1 2
3 4","2","3
1 10
2 3
4 5","2","2
1 1
1 1","1","3
0 5
1 4
2 3","1"
"D-018-5","Minimum Interval Points Verifier","Diamond","Greedy","A point hits an interval when it lies between its inclusive endpoints. One point may hit many overlapping intervals.","Print the minimum number of points needed to hit every interval. Use the same definition for all tests.","Line 1: N.
Next N lines: inclusive start end.","0 <= N <= 200000
start <= end
coordinates: -10^9 to 10^9","0
","0","0
","0","1
1 2","1","2
1 2
2 3","1","4
1 6
2 8
7 12
10 16","2","2
1 2
3 4","2","3
1 10
2 3
4 5","2","2
1 1
1 1","1","3
0 5
1 4
2 3","1"
"D-019-1","Circular Fuel Start","Diamond","Greedy","At station i, you gain gas[i] fuel and spend cost[i] to reach the next station. The route wraps from the last station back to the first.","Print the smallest valid 0-based start index that completes the route, or -1 if none exists. Follow every stated tie rule.","Line 1: N.
Line 2: N gas values.
Line 3: N cost values.","1 <= N <= 200000
values: 0 to 10^9","1
1
1","0","1
1
1","0","5
1 2 3 4 5
3 4 5 1 2","3","3
2 3 4
3 4 3","-1","1
5
4","0","5
4 4 1 5 1
1 5 3 1 2","0","3
1 1 1
1 1 1","0","3
0 5 0
1 0 1","1","3
2 2 2
1 2 3","0"
"D-019-2","Circular Fuel Start Planner","Diamond","Greedy","At station i, you gain gas[i] fuel and spend cost[i] to reach the next station. The route wraps from the last station back to the first.","Print the smallest valid 0-based start index that completes the route, or -1 if none exists. Print only the required result.","Line 1: N.
Line 2: N gas values.
Line 3: N cost values.","1 <= N <= 200000
values: 0 to 10^9","1
1
1","0","1
1
1","0","5
1 2 3 4 5
3 4 5 1 2","3","3
2 3 4
3 4 3","-1","1
5
4","0","5
4 4 1 5 1
1 5 3 1 2","0","3
1 1 1
1 1 1","0","3
0 5 0
1 0 1","1","3
2 2 2
1 2 3","0"
"D-019-3","Circular Fuel Start Checkpoint","Diamond","Greedy","At station i, you gain gas[i] fuel and spend cost[i] to reach the next station. The route wraps from the last station back to the first.","Print the smallest valid 0-based start index that completes the route, or -1 if none exists. Treat each input as one independent scenario.","Line 1: N.
Line 2: N gas values.
Line 3: N cost values.","1 <= N <= 200000
values: 0 to 10^9","1
1
1","0","1
1
1","0","5
1 2 3 4 5
3 4 5 1 2","3","3
2 3 4
3 4 3","-1","1
5
4","0","5
4 4 1 5 1
1 5 3 1 2","0","3
1 1 1
1 1 1","0","3
0 5 0
1 0 1","1","3
2 2 2
1 2 3","0"
"D-019-4","Circular Fuel Start Tracker","Diamond","Greedy","At station i, you gain gas[i] fuel and spend cost[i] to reach the next station. The route wraps from the last station back to the first.","Print the smallest valid 0-based start index that completes the route, or -1 if none exists. Keep the input and output format exact.","Line 1: N.
Line 2: N gas values.
Line 3: N cost values.","1 <= N <= 200000
values: 0 to 10^9","1
1
1","0","1
1
1","0","5
1 2 3 4 5
3 4 5 1 2","3","3
2 3 4
3 4 3","-1","1
5
4","0","5
4 4 1 5 1
1 5 3 1 2","0","3
1 1 1
1 1 1","0","3
0 5 0
1 0 1","1","3
2 2 2
1 2 3","0"
"D-019-5","Circular Fuel Start Verifier","Diamond","Greedy","At station i, you gain gas[i] fuel and spend cost[i] to reach the next station. The route wraps from the last station back to the first.","Print the smallest valid 0-based start index that completes the route, or -1 if none exists. Use the same definition for all tests.","Line 1: N.
Line 2: N gas values.
Line 3: N cost values.","1 <= N <= 200000
values: 0 to 10^9","1
1
1","0","1
1
1","0","5
1 2 3 4 5
3 4 5 1 2","3","3
2 3 4
3 4 3","-1","1
5
4","0","5
4 4 1 5 1
1 5 3 1 2","0","3
1 1 1
1 1 1","0","3
0 5 0
1 0 1","1","3
2 2 2
1 2 3","0"
"D-020-1","Minimum Starting Health","Diamond","Greedy","Health changes by each room’s signed value. Health must stay at least 1 after every room.","Print the smallest initial health that survives the whole sequence. Follow every stated tie rule.","Line 1: N.
Line 2: N room changes.","1 <= N <= 200000
changes: -10^9 to 10^9
use 64-bit values","1
0","1","1
0","1","1
-1","2","3
1 -2 3","2","2
-2 -3","6","3
-5 10 -5","6","3
1 1 1","1","4
-1 2 -1 2","2","4
-10 20 -30 40","21"
"D-020-2","Minimum Starting Health Planner","Diamond","Greedy","Health changes by each room’s signed value. Health must stay at least 1 after every room.","Print the smallest initial health that survives the whole sequence. Print only the required result.","Line 1: N.
Line 2: N room changes.","1 <= N <= 200000
changes: -10^9 to 10^9
use 64-bit values","1
0","1","1
0","1","1
-1","2","3
1 -2 3","2","2
-2 -3","6","3
-5 10 -5","6","3
1 1 1","1","4
-1 2 -1 2","2","4
-10 20 -30 40","21"
"D-020-3","Minimum Starting Health Checkpoint","Diamond","Greedy","Health changes by each room’s signed value. Health must stay at least 1 after every room.","Print the smallest initial health that survives the whole sequence. Treat each input as one independent scenario.","Line 1: N.
Line 2: N room changes.","1 <= N <= 200000
changes: -10^9 to 10^9
use 64-bit values","1
0","1","1
0","1","1
-1","2","3
1 -2 3","2","2
-2 -3","6","3
-5 10 -5","6","3
1 1 1","1","4
-1 2 -1 2","2","4
-10 20 -30 40","21"
"D-020-4","Minimum Starting Health Tracker","Diamond","Greedy","Health changes by each room’s signed value. Health must stay at least 1 after every room.","Print the smallest initial health that survives the whole sequence. Keep the input and output format exact.","Line 1: N.
Line 2: N room changes.","1 <= N <= 200000
changes: -10^9 to 10^9
use 64-bit values","1
0","1","1
0","1","1
-1","2","3
1 -2 3","2","2
-2 -3","6","3
-5 10 -5","6","3
1 1 1","1","4
-1 2 -1 2","2","4
-10 20 -30 40","21"
"D-020-5","Minimum Starting Health Verifier","Diamond","Greedy","Health changes by each room’s signed value. Health must stay at least 1 after every room.","Print the smallest initial health that survives the whole sequence. Use the same definition for all tests.","Line 1: N.
Line 2: N room changes.","1 <= N <= 200000
changes: -10^9 to 10^9
use 64-bit values","1
0","1","1
0","1","1
-1","2","3
1 -2 3","2","2
-2 -3","6","3
-5 10 -5","6","3
1 1 1","1","4
-1 2 -1 2","2","4
-10 20 -30 40","21"
"D-021-1","Maximum Product Segment","Diamond","Dynamic Programming","A subarray is a non-empty consecutive segment. Negative values can turn a small negative product into a large positive product.","Print the maximum product of any non-empty subarray. Follow every stated tie rule.","Line 1: N.
Line 2: N integers.","1 <= N <= 200000
values: -10 to 10
product fits signed 64-bit","1
1","1","1
1","1","4
2 3 -2 4","6","3
-2 0 -1","0","3
-2 3 -4","24","2
0 0","0","3
-1 -2 -3","6","1
-1","-1","5
2 -5 -2 -4 3","24"
"D-021-2","Maximum Product Segment Planner","Diamond","Dynamic Programming","A subarray is a non-empty consecutive segment. Negative values can turn a small negative product into a large positive product.","Print the maximum product of any non-empty subarray. Print only the required result.","Line 1: N.
Line 2: N integers.","1 <= N <= 200000
values: -10 to 10
product fits signed 64-bit","1
1","1","1
1","1","4
2 3 -2 4","6","3
-2 0 -1","0","3
-2 3 -4","24","2
0 0","0","3
-1 -2 -3","6","1
-1","-1","5
2 -5 -2 -4 3","24"
"D-021-3","Maximum Product Segment Checkpoint","Diamond","Dynamic Programming","A subarray is a non-empty consecutive segment. Negative values can turn a small negative product into a large positive product.","Print the maximum product of any non-empty subarray. Treat each input as one independent scenario.","Line 1: N.
Line 2: N integers.","1 <= N <= 200000
values: -10 to 10
product fits signed 64-bit","1
1","1","1
1","1","4
2 3 -2 4","6","3
-2 0 -1","0","3
-2 3 -4","24","2
0 0","0","3
-1 -2 -3","6","1
-1","-1","5
2 -5 -2 -4 3","24"
"D-021-4","Maximum Product Segment Tracker","Diamond","Dynamic Programming","A subarray is a non-empty consecutive segment. Negative values can turn a small negative product into a large positive product.","Print the maximum product of any non-empty subarray. Keep the input and output format exact.","Line 1: N.
Line 2: N integers.","1 <= N <= 200000
values: -10 to 10
product fits signed 64-bit","1
1","1","1
1","1","4
2 3 -2 4","6","3
-2 0 -1","0","3
-2 3 -4","24","2
0 0","0","3
-1 -2 -3","6","1
-1","-1","5
2 -5 -2 -4 3","24"
"D-021-5","Maximum Product Segment Verifier","Diamond","Dynamic Programming","A subarray is a non-empty consecutive segment. Negative values can turn a small negative product into a large positive product.","Print the maximum product of any non-empty subarray. Use the same definition for all tests.","Line 1: N.
Line 2: N integers.","1 <= N <= 200000
values: -10 to 10
product fits signed 64-bit","1
1","1","1
1","1","4
2 3 -2 4","6","3
-2 0 -1","0","3
-2 3 -4","24","2
0 0","0","3
-1 -2 -3","6","1
-1","-1","5
2 -5 -2 -4 3","24"
"D-022-1","Kth Pair Distance","Diamond","Binary Search","The distance of an unordered pair is the absolute difference of its values. Sort all pair distances with repeats included.","Print the Kth smallest pair distance. Follow every stated tie rule.","Line 1: N K.
Line 2: N integers.","2 <= N <= 200000
1 <= K <= N(N-1)/2
values: -10^9 to 10^9","3 1
1 3 1","0","3 1
1 3 1","0","3 2
1 1 1","0","3 3
1 6 1","5","2 1
1 2","1","3 2
1 4 7","3","4 4
0 5 10 15","10","4 5
2 2 3 3","1","6 7
10 1 2 7 1 3","3"
"D-022-2","Kth Pair Distance Planner","Diamond","Binary Search","The distance of an unordered pair is the absolute difference of its values. Sort all pair distances with repeats included.","Print the Kth smallest pair distance. Print only the required result.","Line 1: N K.
Line 2: N integers.","2 <= N <= 200000
1 <= K <= N(N-1)/2
values: -10^9 to 10^9","3 1
1 3 1","0","3 1
1 3 1","0","3 2
1 1 1","0","3 3
1 6 1","5","2 1
1 2","1","3 2
1 4 7","3","4 4
0 5 10 15","10","4 5
2 2 3 3","1","6 7
10 1 2 7 1 3","3"
"D-022-3","Kth Pair Distance Checkpoint","Diamond","Binary Search","The distance of an unordered pair is the absolute difference of its values. Sort all pair distances with repeats included.","Print the Kth smallest pair distance. Treat each input as one independent scenario.","Line 1: N K.
Line 2: N integers.","2 <= N <= 200000
1 <= K <= N(N-1)/2
values: -10^9 to 10^9","3 1
1 3 1","0","3 1
1 3 1","0","3 2
1 1 1","0","3 3
1 6 1","5","2 1
1 2","1","3 2
1 4 7","3","4 4
0 5 10 15","10","4 5
2 2 3 3","1","6 7
10 1 2 7 1 3","3"
"D-022-4","Kth Pair Distance Tracker","Diamond","Binary Search","The distance of an unordered pair is the absolute difference of its values. Sort all pair distances with repeats included.","Print the Kth smallest pair distance. Keep the input and output format exact.","Line 1: N K.
Line 2: N integers.","2 <= N <= 200000
1 <= K <= N(N-1)/2
values: -10^9 to 10^9","3 1
1 3 1","0","3 1
1 3 1","0","3 2
1 1 1","0","3 3
1 6 1","5","2 1
1 2","1","3 2
1 4 7","3","4 4
0 5 10 15","10","4 5
2 2 3 3","1","6 7
10 1 2 7 1 3","3"
"D-022-5","Kth Pair Distance Verifier","Diamond","Binary Search","The distance of an unordered pair is the absolute difference of its values. Sort all pair distances with repeats included.","Print the Kth smallest pair distance. Use the same definition for all tests.","Line 1: N K.
Line 2: N integers.","2 <= N <= 200000
1 <= K <= N(N-1)/2
values: -10^9 to 10^9","3 1
1 3 1","0","3 1
1 3 1","0","3 2
1 1 1","0","3 3
1 6 1","5","2 1
1 2","1","3 2
1 4 7","3","4 4
0 5 10 15","10","4 5
2 2 3 3","1","6 7
10 1 2 7 1 3","3"
"D-023-1","Divisible Sum Range Count","Diamond","Hash Maps","A subarray sum is divisible by K when dividing it by K leaves remainder zero. Negative sums follow the same divisibility rule.","Count non-empty subarrays whose sum is divisible by K. Follow every stated tie rule.","Line 1: N K.
Line 2: N integers.","1 <= N <= 200000
1 <= K <= 10^9
values: -10^9 to 10^9
count may require 64-bit","1 1
1","1","1 1
1","1","6 5
4 5 0 -2 -3 1","7","1 9
5","0","3 3
0 0 0","6","3 2
-1 2 9","2","4 2
2 2 2 2","10","3 3
1 2 3","3","4 7
7 -7 7 -7","10"
"D-023-2","Divisible Sum Range Count Planner","Diamond","Hash Maps","A subarray sum is divisible by K when dividing it by K leaves remainder zero. Negative sums follow the same divisibility rule.","Count non-empty subarrays whose sum is divisible by K. Print only the required result.","Line 1: N K.
Line 2: N integers.","1 <= N <= 200000
1 <= K <= 10^9
values: -10^9 to 10^9
count may require 64-bit","1 1
1","1","1 1
1","1","6 5
4 5 0 -2 -3 1","7","1 9
5","0","3 3
0 0 0","6","3 2
-1 2 9","2","4 2
2 2 2 2","10","3 3
1 2 3","3","4 7
7 -7 7 -7","10"
"D-023-3","Divisible Sum Range Count Checkpoint","Diamond","Hash Maps","A subarray sum is divisible by K when dividing it by K leaves remainder zero. Negative sums follow the same divisibility rule.","Count non-empty subarrays whose sum is divisible by K. Treat each input as one independent scenario.","Line 1: N K.
Line 2: N integers.","1 <= N <= 200000
1 <= K <= 10^9
values: -10^9 to 10^9
count may require 64-bit","1 1
1","1","1 1
1","1","6 5
4 5 0 -2 -3 1","7","1 9
5","0","3 3
0 0 0","6","3 2
-1 2 9","2","4 2
2 2 2 2","10","3 3
1 2 3","3","4 7
7 -7 7 -7","10"
"D-023-4","Divisible Sum Range Count Tracker","Diamond","Hash Maps","A subarray sum is divisible by K when dividing it by K leaves remainder zero. Negative sums follow the same divisibility rule.","Count non-empty subarrays whose sum is divisible by K. Keep the input and output format exact.","Line 1: N K.
Line 2: N integers.","1 <= N <= 200000
1 <= K <= 10^9
values: -10^9 to 10^9
count may require 64-bit","1 1
1","1","1 1
1","1","6 5
4 5 0 -2 -3 1","7","1 9
5","0","3 3
0 0 0","6","3 2
-1 2 9","2","4 2
2 2 2 2","10","3 3
1 2 3","3","4 7
7 -7 7 -7","10"
"D-023-5","Divisible Sum Range Count Verifier","Diamond","Hash Maps","A subarray sum is divisible by K when dividing it by K leaves remainder zero. Negative sums follow the same divisibility rule.","Count non-empty subarrays whose sum is divisible by K. Use the same definition for all tests.","Line 1: N K.
Line 2: N integers.","1 <= N <= 200000
1 <= K <= 10^9
values: -10^9 to 10^9
count may require 64-bit","1 1
1","1","1 1
1","1","6 5
4 5 0 -2 -3 1","7","1 9
5","0","3 3
0 0 0","6","3 2
-1 2 9","2","4 2
2 2 2 2","10","3 3
1 2 3","3","4 7
7 -7 7 -7","10"
"D-024-1","Pairwise Coprime Subset Count","Diamond","Bit Manipulation","Two numbers are coprime when their greatest common divisor is 1. A chosen subset is valid only when every pair inside it is coprime.","Count all valid subsets, including the empty subset. Follow every stated tie rule.","Line 1: N.
Line 2: N positive integers.","1 <= N <= 20
values: 1 to 10^6","1
2","2","1
2","2","2
2 3","4","2
2 4","3","3
2 3 5","8","3
6 10 15","4","3
1 1 1","8","4
2 3 4 5","12","3
6 35 10","5"
"D-024-2","Pairwise Coprime Subset Count Planner","Diamond","Bit Manipulation","Two numbers are coprime when their greatest common divisor is 1. A chosen subset is valid only when every pair inside it is coprime.","Count all valid subsets, including the empty subset. Print only the required result.","Line 1: N.
Line 2: N positive integers.","1 <= N <= 20
values: 1 to 10^6","1
2","2","1
2","2","2
2 3","4","2
2 4","3","3
2 3 5","8","3
6 10 15","4","3
1 1 1","8","4
2 3 4 5","12","3
6 35 10","5"
"D-024-3","Pairwise Coprime Subset Count Checkpoint","Diamond","Bit Manipulation","Two numbers are coprime when their greatest common divisor is 1. A chosen subset is valid only when every pair inside it is coprime.","Count all valid subsets, including the empty subset. Treat each input as one independent scenario.","Line 1: N.
Line 2: N positive integers.","1 <= N <= 20
values: 1 to 10^6","1
2","2","1
2","2","2
2 3","4","2
2 4","3","3
2 3 5","8","3
6 10 15","4","3
1 1 1","8","4
2 3 4 5","12","3
6 35 10","5"
"D-024-4","Pairwise Coprime Subset Count Tracker","Diamond","Bit Manipulation","Two numbers are coprime when their greatest common divisor is 1. A chosen subset is valid only when every pair inside it is coprime.","Count all valid subsets, including the empty subset. Keep the input and output format exact.","Line 1: N.
Line 2: N positive integers.","1 <= N <= 20
values: 1 to 10^6","1
2","2","1
2","2","2
2 3","4","2
2 4","3","3
2 3 5","8","3
6 10 15","4","3
1 1 1","8","4
2 3 4 5","12","3
6 35 10","5"
"D-024-5","Pairwise Coprime Subset Count Verifier","Diamond","Bit Manipulation","Two numbers are coprime when their greatest common divisor is 1. A chosen subset is valid only when every pair inside it is coprime.","Count all valid subsets, including the empty subset. Use the same definition for all tests.","Line 1: N.
Line 2: N positive integers.","1 <= N <= 20
values: 1 to 10^6","1
2","2","1
2","2","2
2 3","4","2
2 4","3","3
2 3 5","8","3
6 10 15","4","3
1 1 1","8","4
2 3 4 5","12","3
6 35 10","5"
"D-025-1","Monotone Grid Path Count","Diamond","Dynamic Programming","Start at the top-left cell and finish at the bottom-right cell. Move only right or down through 0 cells; a 1 cell is blocked.","Print the number of valid paths. Follow every stated tie rule.","Line 1: R C.
Next R lines: C characters 0 or 1.","1 <= R,C <= 30
answer fits signed 64-bit","1 1
0","1","1 1
0","1","2 2
00
00","2","2 2
01
00","1","2 2
00
01","0","3 3
000
000
000","6","3 3
010
000
000","3","3 3
001
010
000","1","3 3
000
111
000","0"
"D-025-2","Monotone Grid Path Count Planner","Diamond","Dynamic Programming","Start at the top-left cell and finish at the bottom-right cell. Move only right or down through 0 cells; a 1 cell is blocked.","Print the number of valid paths. Print only the required result.","Line 1: R C.
Next R lines: C characters 0 or 1.","1 <= R,C <= 30
answer fits signed 64-bit","1 1
0","1","1 1
0","1","2 2
00
00","2","2 2
01
00","1","2 2
00
01","0","3 3
000
000
000","6","3 3
010
000
000","3","3 3
001
010
000","1","3 3
000
111
000","0"
"D-025-3","Monotone Grid Path Count Checkpoint","Diamond","Dynamic Programming","Start at the top-left cell and finish at the bottom-right cell. Move only right or down through 0 cells; a 1 cell is blocked.","Print the number of valid paths. Treat each input as one independent scenario.","Line 1: R C.
Next R lines: C characters 0 or 1.","1 <= R,C <= 30
answer fits signed 64-bit","1 1
0","1","1 1
0","1","2 2
00
00","2","2 2
01
00","1","2 2
00
01","0","3 3
000
000
000","6","3 3
010
000
000","3","3 3
001
010
000","1","3 3
000
111
000","0"
"D-025-4","Monotone Grid Path Count Tracker","Diamond","Dynamic Programming","Start at the top-left cell and finish at the bottom-right cell. Move only right or down through 0 cells; a 1 cell is blocked.","Print the number of valid paths. Keep the input and output format exact.","Line 1: R C.
Next R lines: C characters 0 or 1.","1 <= R,C <= 30
answer fits signed 64-bit","1 1
0","1","1 1
0","1","2 2
00
00","2","2 2
01
00","1","2 2
00
01","0","3 3
000
000
000","6","3 3
010
000
000","3","3 3
001
010
000","1","3 3
000
111
000","0"
"D-025-5","Monotone Grid Path Count Verifier","Diamond","Dynamic Programming","Start at the top-left cell and finish at the bottom-right cell. Move only right or down through 0 cells; a 1 cell is blocked.","Print the number of valid paths. Use the same definition for all tests.","Line 1: R C.
Next R lines: C characters 0 or 1.","1 <= R,C <= 30
answer fits signed 64-bit","1 1
0","1","1 1
0","1","2 2
00
00","2","2 2
01
00","1","2 2
00
01","0","3 3
000
000
000","6","3 3
010
000
000","3","3 3
001
010
000","1","3 3
000
111
000","0"
"D-026-1","Distinct Subarray OR Count","Diamond","Bit Manipulation","Bitwise OR keeps a bit when any value has that bit. A subarray is a non-empty consecutive segment.","Print the number of distinct bitwise OR values across all subarrays. Follow every stated tie rule.","Line 1: N.
Line 2: N non-negative integers.","1 <= N <= 200000
values: 0 to 2^30 - 1","1
1","1","1
1","1","2
1 2","3","3
1 1 2","3","2
0 0","1","3
1 2 4","6","2
3 7","2","3
5 1 2","5","4
8 4 2 1","10"
"D-026-2","Distinct Subarray OR Count Planner","Diamond","Bit Manipulation","Bitwise OR keeps a bit when any value has that bit. A subarray is a non-empty consecutive segment.","Print the number of distinct bitwise OR values across all subarrays. Print only the required result.","Line 1: N.
Line 2: N non-negative integers.","1 <= N <= 200000
values: 0 to 2^30 - 1","1
1","1","1
1","1","2
1 2","3","3
1 1 2","3","2
0 0","1","3
1 2 4","6","2
3 7","2","3
5 1 2","5","4
8 4 2 1","10"
"D-026-3","Distinct Subarray OR Count Checkpoint","Diamond","Bit Manipulation","Bitwise OR keeps a bit when any value has that bit. A subarray is a non-empty consecutive segment.","Print the number of distinct bitwise OR values across all subarrays. Treat each input as one independent scenario.","Line 1: N.
Line 2: N non-negative integers.","1 <= N <= 200000
values: 0 to 2^30 - 1","1
1","1","1
1","1","2
1 2","3","3
1 1 2","3","2
0 0","1","3
1 2 4","6","2
3 7","2","3
5 1 2","5","4
8 4 2 1","10"
"D-026-4","Distinct Subarray OR Count Tracker","Diamond","Bit Manipulation","Bitwise OR keeps a bit when any value has that bit. A subarray is a non-empty consecutive segment.","Print the number of distinct bitwise OR values across all subarrays. Keep the input and output format exact.","Line 1: N.
Line 2: N non-negative integers.","1 <= N <= 200000
values: 0 to 2^30 - 1","1
1","1","1
1","1","2
1 2","3","3
1 1 2","3","2
0 0","1","3
1 2 4","6","2
3 7","2","3
5 1 2","5","4
8 4 2 1","10"
"D-026-5","Distinct Subarray OR Count Verifier","Diamond","Bit Manipulation","Bitwise OR keeps a bit when any value has that bit. A subarray is a non-empty consecutive segment.","Print the number of distinct bitwise OR values across all subarrays. Use the same definition for all tests.","Line 1: N.
Line 2: N non-negative integers.","1 <= N <= 200000
values: 0 to 2^30 - 1","1
1","1","1
1","1","2
1 2","3","3
1 1 2","3","2
0 0","1","3
1 2 4","6","2
3 7","2","3
5 1 2","5","4
8 4 2 1","10"
"D-027-1","Nim Winner","Diamond","Game Theory","Players alternate reducing exactly one heap by any positive amount. A player who takes the last object wins.","Print FIRST if the first player has a winning strategy; otherwise print SECOND. Follow every stated tie rule.","Line 1: N.
Line 2: N non-negative heap sizes.","1 <= N <= 200000
heap sizes: 0 to 10^9","1
1","FIRST","1
1","FIRST","2
1 1","SECOND","3
1 2 3","SECOND","2
4 4","SECOND","3
7 3 5","FIRST","1
0","SECOND","2
0 0","SECOND","3
10 20 30","SECOND"
"D-027-2","Nim Winner Planner","Diamond","Game Theory","Players alternate reducing exactly one heap by any positive amount. A player who takes the last object wins.","Print FIRST if the first player has a winning strategy; otherwise print SECOND. Print only the required result.","Line 1: N.
Line 2: N non-negative heap sizes.","1 <= N <= 200000
heap sizes: 0 to 10^9","1
1","FIRST","1
1","FIRST","2
1 1","SECOND","3
1 2 3","SECOND","2
4 4","SECOND","3
7 3 5","FIRST","1
0","SECOND","2
0 0","SECOND","3
10 20 30","SECOND"
"D-027-3","Nim Winner Checkpoint","Diamond","Game Theory","Players alternate reducing exactly one heap by any positive amount. A player who takes the last object wins.","Print FIRST if the first player has a winning strategy; otherwise print SECOND. Treat each input as one independent scenario.","Line 1: N.
Line 2: N non-negative heap sizes.","1 <= N <= 200000
heap sizes: 0 to 10^9","1
1","FIRST","1
1","FIRST","2
1 1","SECOND","3
1 2 3","SECOND","2
4 4","SECOND","3
7 3 5","FIRST","1
0","SECOND","2
0 0","SECOND","3
10 20 30","SECOND"
"D-027-4","Nim Winner Tracker","Diamond","Game Theory","Players alternate reducing exactly one heap by any positive amount. A player who takes the last object wins.","Print FIRST if the first player has a winning strategy; otherwise print SECOND. Keep the input and output format exact.","Line 1: N.
Line 2: N non-negative heap sizes.","1 <= N <= 200000
heap sizes: 0 to 10^9","1
1","FIRST","1
1","FIRST","2
1 1","SECOND","3
1 2 3","SECOND","2
4 4","SECOND","3
7 3 5","FIRST","1
0","SECOND","2
0 0","SECOND","3
10 20 30","SECOND"
"D-027-5","Nim Winner Verifier","Diamond","Game Theory","Players alternate reducing exactly one heap by any positive amount. A player who takes the last object wins.","Print FIRST if the first player has a winning strategy; otherwise print SECOND. Use the same definition for all tests.","Line 1: N.
Line 2: N non-negative heap sizes.","1 <= N <= 200000
heap sizes: 0 to 10^9","1
1","FIRST","1
1","FIRST","2
1 1","SECOND","3
1 2 3","SECOND","2
4 4","SECOND","3
7 3 5","FIRST","1
0","SECOND","2
0 0","SECOND","3
10 20 30","SECOND"
"D-028-1","Tiny Traveling Path","Diamond","Dynamic Programming","Start at node 1 and visit every other node exactly once; you do not need to return to node 1. Edge costs are given by a full cost matrix.","Print the minimum path cost. Follow every stated tie rule.","Line 1: N.
Next N lines: N space-separated cost values.","1 <= N <= 12
costs: 0 to 10^9
use 64-bit totals","1
0","0","1
0","0","2
0 5
5 0","5","3
0 1 5
1 0 2
5 2 0","3","4
0 10 15 20
10 0 35 25
15 35 0 30
20 25 30 0","65","3
0 1 2
1 0 1
2 1 0","2","4
0 3 4 2
3 0 4 6
4 4 0 5
2 6 5 0","11","3
0 7 3
7 0 2
3 2 0","5","4
0 2 9 10
2 0 6 4
9 6 0 8
10 4 8 0","14"
"D-028-2","Tiny Traveling Path Planner","Diamond","Dynamic Programming","Start at node 1 and visit every other node exactly once; you do not need to return to node 1. Edge costs are given by a full cost matrix.","Print the minimum path cost. Print only the required result.","Line 1: N.
Next N lines: N space-separated cost values.","1 <= N <= 12
costs: 0 to 10^9
use 64-bit totals","1
0","0","1
0","0","2
0 5
5 0","5","3
0 1 5
1 0 2
5 2 0","3","4
0 10 15 20
10 0 35 25
15 35 0 30
20 25 30 0","65","3
0 1 2
1 0 1
2 1 0","2","4
0 3 4 2
3 0 4 6
4 4 0 5
2 6 5 0","11","3
0 7 3
7 0 2
3 2 0","5","4
0 2 9 10
2 0 6 4
9 6 0 8
10 4 8 0","14"
"D-028-3","Tiny Traveling Path Checkpoint","Diamond","Dynamic Programming","Start at node 1 and visit every other node exactly once; you do not need to return to node 1. Edge costs are given by a full cost matrix.","Print the minimum path cost. Treat each input as one independent scenario.","Line 1: N.
Next N lines: N space-separated cost values.","1 <= N <= 12
costs: 0 to 10^9
use 64-bit totals","1
0","0","1
0","0","2
0 5
5 0","5","3
0 1 5
1 0 2
5 2 0","3","4
0 10 15 20
10 0 35 25
15 35 0 30
20 25 30 0","65","3
0 1 2
1 0 1
2 1 0","2","4
0 3 4 2
3 0 4 6
4 4 0 5
2 6 5 0","11","3
0 7 3
7 0 2
3 2 0","5","4
0 2 9 10
2 0 6 4
9 6 0 8
10 4 8 0","14"
