"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output","test9_input","test9_output","test10_input","test10_output","test11_input","test11_output","test12_input","test12_output"
"G-013-4","Sensor Spike","Gold","Simulation","A sensor produces at least three integer readings that strictly increase to a single spike and then strictly decrease; the spike is guaranteed not to be the first or last reading. Indices are 1-based.","Print the 1-based index of the spike reading (the element greater than its immediate neighbors).","Line 1: n
Line 2: n integers r1 r2 ... rn (space-separated)","3 ≤ n ≤ 300000; each ri is integer with |ri| ≤ 10^9; the sequence strictly increases to a single peak (which is not at index 1 or n) and then strictly decreases; adjacent values are never equal.","7
2 4 9 15 11 6 1
","4","7
2 4 9 15 11 6 1
","4","3
1 3 2
","2","4
1 2 3 0
","3","4
0 10 8 1
","2","7
1 4 7 10 9 5 2
","4","7
1 2 3 4 3 2 1
","4","5
-10 -5 -1 -2 -8
","3","5
1000 2000 3000 2500 1200
","3","3
22 34 -21","2","4
9 38 37 15","2","5
-5 20 -16 -30 -42","2","7
-19 -6 -11 -12 -20 -23 -39","2"
"G-013-5","Unimodal Score Finder","Gold","Searching","A list of integer scores strictly increases to one top score then strictly decreases; neighbors are always different. You need the top score, not its position.","Print the integer value of the top (maximum) score.","Line 1: n
Line 2: n integers v1 v2 ... vn (space-separated)","1 ≤ n ≤ 300000; each vi is integer with |vi| ≤ 10^9; the sequence strictly increases up to one maximum and then strictly decreases; adjacent values are never equal.","6
1 4 7 6 2 0
","7","6
1 4 7 6 2 0
","7","1
-100
","-100","2
-5 -1
","-1","2
2 -3
","2","5
1 2 3 4 5
","5","3
5 3 1
","5","5
-10 -2 -1 -4 -9
","-1","7
0 1 2 3 2 1 0
","3","1
-15","-15","2
17 -59","17","5
-5 4 8 27 -31","27","7
-10 37 38 12 -12 -27 -55","38"
"G-014-1","Find In Sorted Grid","Gold","Searching","You are given a rectangular grid of integers where each row is nondecreasing left-to-right and each column is nondecreasing top-to-bottom. Comparison is the usual integer comparison.","Decide whether the given target integer appears anywhere in the grid. Print YES if it appears, otherwise NO.","Line 1: Two integers R and C — the number of rows and columns. Next R lines: each line has C integers (the grid row). Last line: one integer — the target.","1 ≤ R, C ≤ 300000, and R + C ≤ 300000. All grid rows are nondecreasing left-to-right and all columns are nondecreasing top-to-bottom. Grid values and target are integers in [-10^9, 10^9].","3 4
1 4 7 11
2 5 8 12
3 6 9 16
5
","YES","3 4
1 4 7 11
2 5 8 12
3 6 9 16
5
","YES","1 1
5
5
","YES","1 1
5
6
","NO","3 3
1 2 2
2 3 4
2 4 5
3
","YES","2 3
1 3 5
2 4 6
6
","YES","2 2
10 20
30 40
5
","NO","2 2
1 2
3 4
100
","NO","4 4
-5 -3 0 1
-4 -2 1 2
-1 0 3 4
0 2 4 5
3
","YES","1 1
6
999","NO","2 2
4 6
5 8
8","YES","3 3
1 3 4
3 6 7
7 10 12
6","YES","2 4
3 5 6 9
8 10 11 12
3","YES"
"G-014-2","Coordinates of Unique Target","Gold","Arrays","A matrix is given where each row is nondecreasing and each column is nondecreasing. 1-based row and column indices identify cells.","The target integer is guaranteed to appear exactly once in the matrix. Output two integers r and c — the 1-based row and column of the target. If multiple candidates could satisfy the search strategy, follow the deterministic rule that you must return the actual unique cell (there is exactly one).","Line 1: Two integers R and C. Next R lines: each line contains C integers (the matrix row). Last line: one integer — the target (guaranteed to occur exactly once).","1 ≤ R, C ≤ 300000, and R + C ≤ 300000. Matrix rows and columns are nondecreasing. All values and the target are integers in [-10^9,10^9]. The target appears exactly once.","3 3
1 2 3
2 4 5
3 6 7
4
","2 2","3 3
1 2 3
2 4 5
3 6 7
4
","2 2","1 1
0
0
","1 1","2 2
1 5
2 6
5
","1 2","3 3
1 2 3
2 4 5
3 6 7
6
","3 2","4 4
0 1 2 3
1 2 4 5
2 3 5 6
3 4 6 7
0
","1 1","2 3
-3 -2 -1
-1 0 2
-2
","1 2","2 2
1 2
3 9
9
","2 2","1 5
1 2 3 4 5
3
","1 3","1 1
3
999","-1 -1","2 2
4 6
9 12
12","2 2","3 3
3 6 9
7 10 11
12 13 15
15","3 3","2 4
3 5 8 11
8 9 10 11
9","2 2"
"G-014-3","Any Match Position","Gold","Binary Search","A grid is sorted: each row is nondecreasing across columns and each column is nondecreasing down rows. You will follow a fixed corner-elimination movement starting at the top-right cell.","Using the deterministic corner-elimination rule starting at row=1, col=C: if current cell equals the target, print its 1-based coordinates (r c); if current cell > target, move left; if current cell < target, move down. Stop when you find the target or go outside the grid. If found, output the coordinates you arrived at; otherwise output -1 -1.","Line 1: Two integers R and C. Next R lines: each with C integers (the grid). Last line: one integer — the target.","1 ≤ R, C ≤ 300000, and R + C ≤ 300000. Matrix rows and columns are nondecreasing. Values and target are integers in [-10^9,10^9].","3 3
1 3 5
2 4 6
3 5 7
5
","1 3","3 3
1 3 5
2 4 6
3 5 7
5
","1 3","1 1
8
8
","1 1","1 3
1 2 3
2
","1 2","3 3
1 2 3
2 3 4
3 4 5
3
","1 3","3 3
1 4 7
2 5 8
3 6 9
6
","3 2","2 2
1 2
3 4
0
","-1 -1","2 3
1 2 3
4 5 6
10
","-1 -1","3 4
-3 -1 0 2
-2 -1 1 3
-1 0 2 4
-1
","1 2","1 1
3
999","-1 -1","2 2
3 4
5 8
999","-1 -1","3 3
4 4 6
4 6 7
9 12 12
999","-1 -1","2 4
0 0 0 1
5 5 8 11
11","2 4"
"G-014-4","Find Word In Lexicographic Matrix","Gold","Strings","Each cell contains a lowercase word. Rows are nondecreasing left-to-right and columns are nondecreasing top-to-bottom under standard dictionary (lexicographic) order.","Determine whether the target word appears. Starting at the top-right cell, compare lexicographically: if equal, print FOUND r c; if current > target, move left; if current < target, move down. If you exit the grid without finding the word, print NOT FOUND. Use 1-based coordinates.","Line 1: Two integers R and C. Next R lines: each line has C nonempty lowercase words separated by spaces. Last line: one word — the target.","1 ≤ R, C ≤ 300000, and R + C ≤ 300000. All rows and columns are nondecreasing in lexicographic order. Words contain only lowercase letters and have length between 1 and 20. The target is a lowercase word.","3 3
apple banana cherry
banana carrot date
cherry date fig
date
","FOUND 2 3","3 3
apple banana cherry
banana carrot date
cherry date fig
date
","FOUND 2 3","1 1
hello
hello
","FOUND 1 1","2 2
a b
c d
z
","NOT FOUND","3 3
ant bat cat
bat cat dog
cat dog eel
cat
","FOUND 1 3","3 3
a c e
b d f
c e g
b
","FOUND 2 1","2 3
mango peach plum
nectarine quince raspberry
apple
","NOT FOUND","2 2
aa ab
ab ac
ac
","FOUND 2 2","1 4
a b c d
c
","FOUND 1 3","1 1
w001
w001","FOUND 1 1","2 2
w006 w008
w007 w009
w007","FOUND 2 1","3 3
w005 w008 w009
w006 w007 w008
w009 w011 w014
w006","FOUND 2 1","2 4
w002 w005 w005 w006
w002 w003 w006 w007
w002","FOUND 1 1"
"G-014-5","Present or Absent (Negatives Allowed)","Gold","Searching","An integer grid is given where rows are nondecreasing and columns are nondecreasing. Values may be negative. Decide membership efficiently by eliminating rows or columns at each step.","Print PRESENT if the target appears in the grid, otherwise print ABSENT.","Line 1: Two integers R and C. Next R lines: each with C integers (the grid). Last line: one integer — the target.","1 ≤ R, C ≤ 300000, and R + C ≤ 300000. Rows and columns are nondecreasing. Grid values and target are integers in [-10^18,10^18].","3 3
-5 -3 -1
-4 -2 0
-2 -1 1
-2
","PRESENT","3 3
-5 -3 -1
-4 -2 0
-2 -1 1
-2
","PRESENT","1 1
10
5
","ABSENT","1 5
-3 -2 -1 0 1
0
","PRESENT","5 1
-10
-5
0
5
10
5
","PRESENT","2 3
1 1 2
1 2 3
4
","ABSENT","2 2
-1000000000 -999999999
-999999999 -999999998
-1000000000
","PRESENT","2 2
1 2
3 4
0
","ABSENT","3 3
2 2 2
2 2 2
2 2 2
2
","PRESENT","1 1
4
4","PRESENT","2 2
2 5
5 6
2","PRESENT","3 3
2 4 5
6 8 10
9 9 9
9","PRESENT","2 4
4 6 7 10
8 8 10 12
999","ABSENT"
"G-015-1","Next Greater Value","Gold","Stacks","For each position in a list, the next greater value is the first later element that is strictly larger. If no such element exists, we use -1 as the marker.","Given n integers, for each element output the value of the first strictly greater element to its right, or -1 if none.","Line 1: n (number of elements)
Line 2: n integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 200000; each ai is an integer with -10^9 ≤ ai ≤ 10^9. The required solution runs in O(n) time and O(n) extra space.","6
2 1 2 4 3 5","4 2 4 5 5 -1","6
2 1 2 4 3 5","4 2 4 5 5 -1","1
10","-1","5
5 4 3 2 1","-1 -1 -1 -1 -1","4
1 2 3 4","2 3 4 -1","3
2 2 2","-1 -1 -1","4
-3 -2 -1 0","-2 -1 0 -1","5
5 1 1 2 3","-1 2 2 3 -1","6
4 1 1 1 1 2","-1 2 2 2 2 -1","1
4","-1","3
1 -3 1","-1 1 -1","5
-4 -5 1 -4 0","1 1 -1 0 -1","7
5 -3 2 2 0 2 -2","-1 2 -1 -1 2 -1 -1"
"G-015-2","Next Greater Distance","Gold","Arrays","For each element the next greater distance is how many positions forward you must go to find the first strictly larger element. If none exists, report -1.","Given n integers, for each element output the positive distance (j - i) to the first later strictly greater element, or -1 if none.","Line 1: n (number of elements)
Line 2: n integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 200000; each ai is integer with -10^9 ≤ ai ≤ 10^9. Expected O(n) time and O(n) extra space.","6
3 1 4 2 5 1","2 1 2 1 -1 -1","6
3 1 4 2 5 1","2 1 2 1 -1 -1","1
7","-1","3
2 2 2","-1 -1 -1","3
1 2 3","1 1 -1","5
5 4 3 2 1","-1 -1 -1 -1 -1","5
2 1 2 1 3","4 1 2 1 -1","4
-2 -1 -3 0","1 2 1 -1","4
3 3 4 3","2 1 -1 -1","1
-1","-1","3
4 -5 -2","-1 1 -1","5
-3 1 4 -2 2","1 1 -1 1 -1","7
1 4 1 -1 1 3 1","1 -1 3 1 1 -1 -1"
"G-015-3","Days Until Warmer","Gold","Monotonic Stack","Each day's temperature is compared to later days; output how many days you must wait for a strictly warmer day, or 0 if none.","Given n daily temperatures, for each day output the number of days until a strictly warmer temperature occurs later, or 0 if none.","Line 1: n (number of days)
Line 2: n integers t1 t2 ... tn separated by spaces","1 ≤ n ≤ 200000; each ti is an integer with -1000 ≤ ti ≤ 1000. Expected O(n) time and O(n) extra space.","8
73 74 75 71 69 72 76 73","1 1 4 2 1 1 0 0","8
73 74 75 71 69 72 76 73","1 1 4 2 1 1 0 0","1
50","0","4
100 90 80 70","0 0 0 0","3
50 50 50","0 0 0","4
30 40 50 60","1 1 1 0","5
30 60 60 50 70","1 3 2 1 0","4
-1 -2 -1 0","3 1 1 0","5
5 4 3 2 10","4 3 2 1 0","1
18","0","3
6 15 27","1 1 0","5
9 -4 -3 6 9","0 1 1 1 0","7
-5 16 2 0 26 22 -4","1 3 2 1 0 0 0"
"G-015-4","Circular Next Greater Value","Gold","Stacks","Treat the list as circular: after the last element you continue at the first. The circular next greater value for an element is the first strictly larger item encountered when scanning forward (wrapping at most once). If none exists, output -1.","Given n integers in a circular array, for each position output the first strictly greater value encountered later (wrapping allowed once), or -1 if none.","Line 1: n (number of elements)
Line 2: n integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 200000; each ai is integer with -10^9 ≤ ai ≤ 10^9. Expected O(n) time and O(n) extra space; at most one wrap-around pass is allowed.","7
1 2 1 3 2 1 4","2 3 3 4 4 4 -1","7
1 2 1 3 2 1 4","2 3 3 4 4 4 -1","1
5","-1","3
2 2 2","-1 -1 -1","4
5 4 3 2","-1 5 5 5","4
2 1 2 1","-1 2 -1 2","3
3 1 2","-1 2 3","4
4 1 3 2","-1 3 4 4","4
-5 -6 -7 -5","-1 -5 -5 -1","1
-2","-1","3
1 1 -5","-1 -1 1","5
2 0 4 -1 -4","4 4 -1 2 2","7
0 -1 2 4 -3 -5 0","2 2 4 -1 0 0 2"
"G-015-5","Next Higher Price Index","Gold","Searching","For each price, the next higher price index is the first later position with a strictly larger price. Indices are 1-based; report 0 when there is no later higher price.","Given n prices, for each position output the 1-based index of the first later strictly larger price, or 0 if none.","Line 1: n (number of prices)
Line 2: n integers p1 p2 ... pn separated by spaces","1 ≤ n ≤ 200000; each pi is integer with -10^9 ≤ pi ≤ 10^9. Expected O(n) time and O(n) extra space.","5
5 3 4 2 6","5 3 5 5 0","5
5 3 4 2 6","5 3 5 5 0","1
100","0","3
2 2 2","0 0 0","3
1 2 3","2 3 0","4
5 4 3 2","0 0 0 0","5
2 1 2 1 3","5 3 5 5 0","4
-1 -2 0 -3","3 3 0 0","5
3 1 3 2 4","5 3 5 5 0","1
-4","0","3
0 1 -3","2 0 0","5
-2 -1 5 3 2","2 3 0 0 0","7
4 -1 -5 5 4 0 5","4 4 4 0 7 7 0"
"G-016-1","Nearest Previous Smaller Index","Gold","Stacks","You are given a list of numbers. For each position, the nearest previous smaller index is the position of the closest element to its left that is strictly less than the current element. If there is no such element, we use 0.","For each position i (1-based), output the 1-based index of the nearest earlier element that is strictly smaller than a[i]. If none exists, output 0.","Line 1: n (number of elements)
Line 2: n integers a1 a2 ... an","1 ≤ n ≤ 300000; each ai is an integer with |ai| ≤ 10^9. The answer must be produced in O(n) time and O(n) extra memory.","7
3 4 2 7 5 8 1
","0 1 0 3 3 5 0","7
3 4 2 7 5 8 1
","0 1 0 3 3 5 0","1
5
","0","5
2 2 2 2 2
","0 0 0 0 0","5
1 2 3 4 5
","0 1 2 3 4","5
5 4 3 2 1
","0 0 0 0 0","6
-1 -2 -2 0 -3 1
","0 0 0 3 0 5","5
5 3 3 4 2
","0 0 0 3 0","5
1000000000 999999999 1000000000 999999998 1000000000
","0 0 2 0 4","1
4","0","3
5 -3 2","0 0 2","5
-4 -1 2 5 -3","0 1 2 3 1","7
-2 2 -5 4 -3 -2 4","0 1 0 3 3 5 6"
"G-016-2","Left Span From Lower Boundary","Gold","Monotonic Stack","For each day with a value, define the span as the number of consecutive days ending at this day since the last strictly smaller value to its left (inclusive of the current day). If no strictly smaller value exists to the left, the span equals the day index.","Output the span for each position i: span[i] = i - p where p is the 1-based index of the nearest earlier strictly smaller element; if none exists p = 0 so span = i.","Line 1: n
Line 2: n integers a1 a2 ... an","1 ≤ n ≤ 300000; ai are integers, |ai| ≤ 10^9. Expected O(n) time and O(n) extra memory.","7
3 4 2 7 5 8 1
","1 1 3 1 2 1 7","7
3 4 2 7 5 8 1
","1 1 3 1 2 1 7","1
5
","1","5
2 2 2 2 2
","1 2 3 4 5","5
1 2 3 4 5
","1 1 1 1 1","5
5 4 3 2 1
","1 2 3 4 5","6
-1 -2 -2 0 -3 1
","1 2 3 1 5 1","5
5 3 3 4 2
","1 2 3 1 5","5
1000000000 999999999 1000000000 999999998 1000000000
","1 2 1 4 1","1
-5","1","3
0 3 0","1 1 3","5
2 3 -5 1 3","1 1 3 1 1","7
3 2 1 2 -1 2 -5","1 2 3 1 5 1 7"
"G-016-3","Height Of Left Lower Terrain","Gold","Arrays","Given heights along a line, the left lower terrain for a position is the nearest earlier position whose height is strictly lower. If none exists, there is no left lower terrain.","For each position output the height of the nearest earlier element that is strictly smaller than this height; if none exists, output -1.","Line 1: n
Line 2: n integers h1 h2 ... hn","1 ≤ n ≤ 300000; hi are integers with |hi| ≤ 10^9. Aim for O(n) time and O(n) extra memory.","6
5 2 6 1 3 4
","-1 -1 2 -1 1 3","6
5 2 6 1 3 4
","-1 -1 2 -1 1 3","1
0
","-1","3
2 2 2
","-1 -1 -1","3
1 2 3
","-1 1 2","5
5 4 3 2 1
","-1 -1 -1 -1 -1","6
-1 -2 -2 0 -3 1
","-1 -1 -1 -2 -1 -3","5
5 3 3 4 2
","-1 -1 -1 3 -1","5
1000000000 999999999 1000000000 999999998 1000000000
","-1 -1 999999999 -1 999999998","1
4","-1","3
-2 2 5","-1 -2 2","5
-2 -3 -5 4 -2","-1 -1 -1 -5 -5","7
4 4 -3 3 -5 -1 -3","-1 -1 -1 -3 -1 -5 -5"
"G-016-4","Count Of Left Blockers","Gold","Stacks","For each element, consider the consecutive elements immediately to its left that are not strictly smaller than it; stop when a strictly smaller element appears or the start is reached. The count of such consecutive left elements is the number of blockers.","For each position i output the count of consecutive earlier elements directly left of i that are ≥ a[i], i.e., the number of elements strictly between the nearest earlier strictly smaller index and i. (If there is no earlier strictly smaller element, count all elements to the left.)","Line 1: n
Line 2: n integers a1 a2 ... an","1 ≤ n ≤ 300000; ai are integers, |ai| ≤ 10^9. Solutions should run in O(n) time and O(n) space.","7
3 4 2 7 5 8 1
","0 0 2 0 1 0 6","7
3 4 2 7 5 8 1
","0 0 2 0 1 0 6","1
5
","0","4
2 2 2 2
","0 1 2 3","4
1 2 3 4
","0 0 0 0","5
5 4 3 2 1
","0 1 2 3 4","6
-1 -2 -2 0 -3 1
","0 1 2 0 4 0","5
5 3 3 4 2
","0 1 2 0 4","5
1000000000 999999999 1000000000 999999998 1000000000
","0 1 0 3 0","3
4 3 4","0 1 0","5
4 -4 -3 2 2","0 1 0 0 1","7
5 2 -4 -2 4 -2 -1","0 1 2 0 0 2 0","1
-2","0"
"G-016-5","Zero-Based Left Lower Index","Gold","Monotonic Stack","For each element, the zero-based left lower index is the index (0-based) of the nearest earlier element that is strictly smaller. If none exists, we use -1.","Output for each position i (0-based indexing implied by outputs) the index of the nearest earlier element that is strictly smaller; output -1 if none exists. Use 0-based indices in your output.","Line 1: n
Line 2: n integers a1 a2 ... an","1 ≤ n ≤ 300000; ai integers with |ai| ≤ 10^9. Expected O(n) time and O(n) additional memory.","7
3 4 2 7 5 8 1
","-1 0 -1 2 2 4 -1","7
3 4 2 7 5 8 1
","-1 0 -1 2 2 4 -1","1
5
","-1","3
2 2 2
","-1 -1 -1","4
1 2 3 4
","-1 0 1 2","5
5 4 3 2 1
","-1 -1 -1 -1 -1","6
-1 -2 -2 0 -3 1
","-1 -1 -1 2 -1 4","5
5 3 3 4 2
","-1 -1 -1 2 -1","5
1000000000 999999999 1000000000 999999998 1000000000
","-1 -1 1 -1 3","1
-1","-1","3
2 -5 1","-1 -1 1","5
-5 -1 -3 4 -1","-1 0 0 2 2","7
-3 -1 -4 2 4 3 -1","-1 0 -1 2 3 3 2"
"G-017-1","Daily Price Span","Gold","Monotonic Stack","Each day has a price. The span on a day is how many consecutive days ending that day have prices less than or equal to that day's price (including the day itself).","For each day i (1..n) output the span: the number of consecutive days ending at i such that every day's price in that span is <= price[i]. Print n integers separated by spaces on a single line.","Line 1: n (number of days)
Line 2: n integers p1 p2 ... pn (prices)","1 ≤ n ≤ 300000; 0 ≤ pi ≤ 10^9 for all i.","7
100 80 60 70 60 75 85
","1 1 1 2 1 4 6","7
100 80 60 70 60 75 85
","1 1 1 2 1 4 6","1
42
","1","5
1 2 3 4 5
","1 2 3 4 5","5
5 4 3 2 1
","1 1 1 1 1","4
5 5 5 5
","1 2 3 4","6
0 1000000000 0 1000000000 500000000 1000000000
","1 2 1 4 1 6","5
2 2 1 2 2
","1 2 1 4 5","6
3 1 3 1 3 1
","1 1 3 1 5 1","1
6","1","3
6 5 1","1 1 1","5
3 0 2 5 5","1 1 2 4 5","7
3 6 6 0 2 2 2","1 2 3 1 2 3 4"
"G-017-2","Cooling Streak","Gold","Monotonic Stack","Each day has a temperature. A cooling streak ending on day i is a consecutive run of days ending at i where temperatures never increase when moving forward; equivalently, every previous day in the streak has temperature >= temperature on day i.","For each day i output the length of the longest contiguous streak ending at i where every day's temperature in the streak is >= temperature[i] (include day i). Print n integers separated by spaces on a single line.","Line 1: n (number of days)
Line 2: n integers t1 t2 ... tn (temperatures)","1 ≤ n ≤ 300000; -10^9 ≤ ti ≤ 10^9 for all i.","6
30 31 29 29 28 30
","1 1 3 4 5 1","6
30 31 29 29 28 30
","1 1 3 4 5 1","1
100
","1","5
5 5 4 4 3
","1 2 3 4 5","4
1 2 3 4
","1 1 1 1","5
2 2 2 1 1
","1 2 3 4 5","5
-1 0 -2 -2 1
","1 1 3 4 1","5
5 1 5 1 5
","1 2 1 4 1","6
3 3 2 3 2 2
","1 2 3 1 5 6","1
3","1","3
4 0 -2","1 2 3","5
1 3 0 2 4","1 1 3 1 1","7
-5 5 -3 4 5 5 1","1 1 2 1 1 2 4"
"G-017-3","Performance Drop Streak","Gold","Monotonic Stack","Each contest has a rating. A drop streak ending at contest i is a contiguous run of contests ending at i where every previous rating in the run is strictly greater than rating[i].","For each contest i output the length of the longest contiguous streak ending at i where every previous rating in the streak is > rating[i] (strictly greater). Print n integers separated by spaces on a single line.","Line 1: n (number of contests)
Line 2: n integers r1 r2 ... rn (ratings)","1 ≤ n ≤ 300000; -10^9 ≤ ri ≤ 10^9 for all i.","6
2000 1800 1800 1700 1750 1600
","1 2 1 4 1 6","6
2000 1800 1800 1700 1750 1600
","1 2 1 4 1 6","1
1500
","1","3
1000 1000 1000
","1 1 1","5
5 4 3 2 1
","1 2 3 4 5","4
1 2 3 4
","1 1 1 1","5
5 6 6 5 4
","1 1 1 3 5","5
10 9 10 8 10
","1 2 1 4 1","4
0 -1 -1 -2
","1 2 1 4","1
-3","1","3
-3 1 -1","1 1 2","5
4 0 2 5 -5","1 2 1 1 5","7
1 4 -1 -4 -3 -3 -1","1 1 3 4 1 1 1"
"G-017-4","Upvote Reach","Gold","Monotonic Stack","Each post has a number of upvotes. The reach on a post is how many consecutive posts ending at this one have fewer upvotes than the current post (strictly less).","For each post i output the number of consecutive posts ending at i such that each of those posts has upvotes < upvotes[i] (strictly less). Print n integers separated by spaces on a single line.","Line 1: n (number of posts)
Line 2: n integers u1 u2 ... un (upvote counts)","1 ≤ n ≤ 300000; -10^9 ≤ ui ≤ 10^9 for all i.","6
1 2 2 3 1 3
","1 2 1 4 1 2","6
1 2 2 3 1 3
","1 2 1 4 1 2","1
0
","1","3
5 5 5
","1 1 1","4
1 2 3 4
","1 2 3 4","4
4 3 2 1
","1 1 1 1","5
2 1 2 2 3
","1 1 2 1 5","5
3 1 2 1 2
","1 1 2 1 2","4
-1 0 -1 1
","1 2 1 4","1
1","1","3
-4 2 -3","1 2 1","5
2 -3 -1 4 -1","1 1 2 4 1","7
-2 -4 4 1 -4 -5 4","1 1 3 1 1 1 4"
"G-017-5","Non-decreasing Run Lengths","Gold","Monotonic Stack","A sequence is non-decreasing if every element is <= the next. The run length ending at i is the length of the longest contiguous segment ending at i that is non-decreasing.","For each position i output the length of the longest contiguous segment ending at i where each element is <= the next (i.e., arr[j] <= arr[j+1] inside the segment). Print n integers separated by spaces on a single line.","Line 1: n (number of elements)
Line 2: n integers a1 a2 ... an","1 ≤ n ≤ 300000; -10^9 ≤ ai ≤ 10^9 for all i.","6
1 2 2 1 3 4
","1 2 3 1 2 3","6
1 2 2 1 3 4
","1 2 3 1 2 3","1
7
","1","4
1 2 3 4
","1 2 3 4","4
4 3 2 1
","1 1 1 1","5
2 2 2 3 2
","1 2 3 4 1","5
1 2 1 2 1
","1 2 1 2 1","4
-2 -1 -1 0
","1 2 3 4","6
3 3 4 2 2 5
","1 2 3 1 2 3","1
-3","1","3
5 -5 5","1 1 2","5
1 -2 2 0 2","1 1 2 1 2","7
-4 -1 2 -5 -3 -5 -2","1 2 3 1 2 1 2"
"G-018-1","Kth Largest Score","Gold","Heaps","You are given a sequence of numeric scores. The kth largest score is the value that would appear in position k if the sequence were sorted in descending order (largest first), counting duplicates separately.","Given n scores and an integer k, output the kth largest score among all n scores. If n < k, output NA. Ties count as separate entries (duplicates do not collapse).","Line 1: two integers n and k. Line 2: n integers s1 s2 ... sn (scores).","1 <= n <= 200000; 1 <= k <= n; each score si is an integer with -10^9 <= si <= 10^9.","7 3
5 1 3 6 4 2 7
","5","7 3
5 1 3 6 4 2 7
","5","1 1
100
","100","5 2
4 4 4 4 4
","4","6 4
-1 -5 -3 -2 -10 -4
","-4","4 4
2 8 5 3
","2","8 5
1 3 5 7 9 2 4 6
","4","3 2
1000000000 -1000000000 0
","0","6 2
1 2 3 4 5 6
","5","1 1
1","1","3 1
-5 4 -8","4","5 5
9 -6 4 -7 2","-7","7 5
2 9 4 5 2 9 -7","2"
"G-018-2","Kth Smallest After Each Insert","Gold","Heaps","You receive numbers one by one. The kth smallest of a prefix is the value that would be at position k if that prefix were sorted in increasing order (smallest first).","Process the numbers in order. After each insertion i (1..n), if i < k print NA; otherwise print the kth smallest value among the first i numbers. Print one answer per line.","Line 1: two integers n and k. Line 2: n integers a1 a2 ... an (stream values).","1 <= n <= 200000; 1 <= k <= n; each ai is an integer with -10^9 <= ai <= 10^9.","5 3
5 1 3 2 4
","NA
NA
5
3
3","5 3
5 1 3 2 4
","NA
NA
5
3
3","1 1
10
","10","5 2
2 2 2 2 2
","NA
2
2
2
2","4 3
9 7 5 3
","NA
NA
9
7","6 4
-1 0 -2 -3 -1 1
","NA
NA
NA
0
-1
-1","5 1
3 1 4 1 5
","3
1
1
1
1","4 4
2 2 1 3
","NA
NA
NA
3","6 3
1 2 3 4 5 6
","NA
NA
3
3
3
3","1 1
1","1","3 1
-3 -6 9","-3
-6
-6","5 3
-8 0 -1 -1 -4","NA
NA
0
-1
-1","7 4
8 3 4 3 9 9 -7","NA
NA
NA
8
8
8
4"
"G-018-3","Top-K Replacement Count","Gold","Heaps","As numbers arrive, the kth largest after a prefix is the value at position k when that prefix is sorted from largest to smallest (duplicates count separately).","Process the stream left to right. Each time the kth largest (once defined) differs from the kth largest after the previous element, that counts as a change. The first time the kth largest becomes defined (at the earliest prefix of size >= k) counts as one change. Output the total number of changes.","Line 1: two integers n and k. Line 2: n integers b1 b2 ... bn (stream values).","1 <= n <= 200000; 1 <= k <= n; each bi is an integer with -10^9 <= bi <= 10^9.","7 3
5 1 3 6 4 2 7
","4","7 3
5 1 3 6 4 2 7
","4","1 1
10
","1","5 2
4 4 4 4 4
","1","5 3
9 8 7 6 5
","1","6 2
1 3 2 5 4 6
","5","4 4
2 1 4 3
","1","6 3
0 -1 -1 -1 -2 -3
","1","6 1
1 2 1 2 1 2
","2","1 1
-6","1","3 2
-2 -8 0","2","5 4
-2 -7 2 -8 7","2","7 4
-8 -3 -1 -1 -7 0 9","4"
"G-018-4","Kth Lowest Latency Alarm","Gold","Heaps","Each arrival is a measured latency. For a prefix, the kth smallest latency is the value at rank k when the prefix is sorted from smallest to largest.","Given threshold T, after each insertion report: UNKNOWN if fewer than k values have arrived; otherwise report ALARM if the current kth smallest is <= T, else OK. Output one token per line for each insertion.","Line 1: three integers n, k, and T. Line 2: n integers l1 l2 ... ln (latencies).","1 <= n <= 200000; 1 <= k <= n; each li is an integer with -10^9 <= li <= 10^9; T is an integer with -10^9 <= T <= 10^9.","6 3 100
120 80 90 70 110 60
","UNKNOWN
UNKNOWN
OK
ALARM
ALARM
ALARM","6 3 100
120 80 90 70 110 60
","UNKNOWN
UNKNOWN
OK
ALARM
ALARM
ALARM","1 1 0
0
","ALARM","4 2 5
10 6 7 8
","UNKNOWN
OK
OK
OK","5 3 100
100 100 100 200 50
","UNKNOWN
UNKNOWN
ALARM
ALARM
ALARM","3 2 -5
-10 -6 -4
","UNKNOWN
ALARM
ALARM","4 4 50
60 70 80 90
","UNKNOWN
UNKNOWN
UNKNOWN
OK","5 2 50
30 60 70 40 55
","UNKNOWN
OK
OK
ALARM
ALARM","4 1 10
1 2 3 4
","ALARM
ALARM
ALARM
ALARM","1 1 -5
-4","OK","3 3 -5
-1 -4 8","UNKNOWN
UNKNOWN
OK","5 1 5
-6 -3 -2 2 9","ALARM
ALARM
ALARM
ALARM
ALARM","7 5 2
-9 0 3 -6 2 -5 8","UNKNOWN
UNKNOWN
UNKNOWN
UNKNOWN
OK
ALARM
ALARM"
